104	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	74268.3	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
105	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	75022.6	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
106	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	75777	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
107	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	76531.4	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
108	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	77285.7	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
109	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	78040.1	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
110	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	78794.5	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
111	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	79548.8	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
112	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	80303.2	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
113	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	81057.5	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
114	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	81811.9	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
115	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	82566.3	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
116	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	83320.6	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
117	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	84075	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
118	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	84829.4	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
