96	8330.56	8343.15	8353.56	8349.85	8368.91	8379.64	8418.93	8409.86	8498.99	4505.25	8576.18	8656.24	8530.51	8539.58	8533.21	8461.19	8501.01	8522.81	8455.04	8474.18	8442.67	
97	8345.4	8357.99	8368.39	8364.69	8383.74	8394.48	8433.76	8424.69	8513.81	4520.23	8590.99	8671.05	8545.31	8554.38	8548.02	8476.01	8515.83	8537.62	8469.84	8488.98	8457.46	
98	8360.24	8372.83	8383.23	8379.52	8398.58	8409.31	8448.59	8439.52	8528.63	4535.2	8605.8	8685.85	8560.1	8569.18	8562.82	8490.83	8530.64	8552.43	8484.64	8503.78	8472.26	
99	8375.08	8387.67	8398.07	8394.36	8413.41	8424.14	8463.42	8454.34	8543.45	4550.18	8620.61	8700.66	8574.9	8583.99	8577.63	8505.65	8545.45	8567.24	8499.44	8518.58	8487.06	
100	8389.91	8402.5	8412.9	8409.19	8428.24	8438.98	8478.24	8469.17	8558.27	4565.16	8635.42	8715.46	8589.71	8598.79	8592.43	8520.47	8560.27	8582.06	8514.24	8533.38	8501.86	
101	8404.75	8417.34	8427.73	8424.02	8443.07	8453.81	8493.07	8484	8573.08	4580.13	8650.23	8730.27	8604.51	8613.59	8607.24	8535.28	8575.08	8596.87	8529.04	8548.19	8516.66	
102	8419.58	8432.17	8442.57	8438.85	8457.9	8468.64	8507.9	8498.82	8587.9	4595.11	8665.04	8745.08	8619.31	8628.4	8622.05	8550.1	8589.9	8611.68	8543.84	8562.99	8531.46	
103	8434.42	8447.01	8457.4	8453.68	8472.73	8483.47	8522.72	8513.65	8602.72	4610.09	8679.85	8759.88	8634.11	8643.2	8636.85	8564.92	8604.71	8626.49	8558.65	8577.8	8546.27	
104	8449.25	8461.84	8472.23	8468.51	8487.56	8498.29	8537.54	8528.47	8617.54	4625.06	8694.67	8774.69	8648.92	8658.01	8651.66	8579.74	8619.53	8641.3	8573.45	8592.61	8561.07	
105	8464.08	8476.67	8487.06	8483.34	8502.39	8513.12	8552.37	8543.29	8632.36	4640.04	8709.48	8789.5	8663.72	8672.82	8666.47	8594.56	8634.34	8656.12	8588.26	8607.41	8575.88	
106	8478.92	8491.5	8501.89	8498.17	8517.22	8527.95	8567.19	8558.12	8647.18	4655.02	8724.29	8804.3	8678.53	8687.63	8681.28	8609.38	8649.16	8670.93	8603.07	8622.22	8590.69	
107	8493.75	8506.33	8516.72	8513	8532.04	8542.78	8582.02	8572.94	8661.99	4670	8739.1	8819.11	8693.34	8702.43	8696.09	8624.2	8663.97	8685.74	8617.88	8637.03	8605.5	
108	8508.58	8521.16	8531.55	8527.83	8546.87	8557.6	8596.84	8587.76	8676.81	4684.98	8753.91	8833.92	8708.14	8717.24	8710.9	8639.02	8678.79	8700.56	8632.68	8651.84	8620.31	
109	8523.41	8535.99	8546.38	8542.66	8561.7	8572.43	8611.66	8602.59	8691.63	4699.95	8768.73	8848.72	8722.95	8732.05	8725.71	8653.84	8693.6	8715.37	8647.49	8666.65	8635.12	
110	8538.24	8550.82	8561.21	8557.49	8576.52	8587.26	8626.49	8617.41	8706.45	4714.93	8783.54	8863.53	8737.76	8746.86	8740.53	8668.66	8708.42	8730.18	8662.3	8681.47	8649.93	
111	8553.07	8565.65	8576.03	8572.31	8591.35	8602.08	8641.31	8632.23	8721.26	4729.91	8798.35	8878.34	8752.57	8761.67	8755.34	8683.47	8723.24	8745	8677.12	8696.28	8664.74	
112	8567.9	8580.48	8590.86	8587.14	8606.17	8616.91	8656.13	8647.05	8736.08	4744.89	8813.16	8893.15	8767.38	8776.48	8770.15	8698.29	8738.05	8759.81	8691.93	8711.09	8679.55	
113	8582.72	8595.3	8605.69	8601.96	8621	8631.73	8670.95	8661.88	8750.9	4759.87	8827.98	8907.96	8782.19	8791.29	8784.96	8713.11	8752.87	8774.63	8706.74	8725.9	8694.36	
114	8597.55	8610.13	8620.51	8616.79	8635.82	8646.56	8685.77	8676.7	8765.71	4774.84	8842.79	8922.76	8797	8806.1	8799.77	8727.93	8767.68	8789.44	8721.55	8740.72	8709.18	
115	8612.38	8624.96	8635.34	8631.62	8650.65	8661.38	8700.6	8691.52	8780.53	4789.82	8857.6	8937.57	8811.81	8820.92	8814.58	8742.75	8782.5	8804.26	8736.36	8755.53	8723.99	
116	8627.21	8639.79	8650.17	8646.44	8665.47	8676.21	8715.42	8706.34	8795.35	4804.8	8872.41	8952.38	8826.62	8835.73	8829.4	8757.57	8797.32	8819.07	8751.18	8770.34	8738.8	
117	8642.04	8654.61	8664.99	8661.27	8680.3	8691.03	8730.24	8721.16	8810.17	4819.78	8887.23	8967.19	8841.43	8850.54	8844.21	8772.39	8812.13	8833.88	8765.99	8785.16	8753.62	
118	8656.86	8669.44	8679.82	8676.09	8695.12	8705.86	8745.06	8735.98	8824.98	4834.76	8902.04	8982	8856.24	8865.35	8859.02	8787.21	8826.95	8848.7	8780.81	8799.97	8768.43	
119	8671.69	8684.27	8694.64	8690.92	8709.95	8720.68	8759.88	8750.81	8839.8	4849.74	8916.85	8996.81	8871.05	8880.16	8873.84	8802.02	8841.76	8863.51	8795.62	8814.79	8783.25	
120	8686.52	8699.09	8709.47	8705.74	8724.77	8735.5	8774.7	8765.63	8854.62	4864.72	8931.66	9011.62	8885.86	8894.98	8888.65	8816.84	8856.58	8878.33	8810.43	8829.6	8798.06	
121	8701.34	8713.92	8724.29	8720.57	8739.6	8750.33	8789.52	8780.45	8869.43	4879.69	8946.48	9026.42	8900.68	8909.79	8903.46	8831.66	8871.4	8893.14	8825.25	8844.42	8812.88	
