Cell     E        W        N      S      C      Q
537	0	0	0	0	0	0
538	0	0	0	0	0	0
539	0	0	0	0	0	0
540	0	0	0	0	0	0
541	0	0	0	0	0	0
542	0	0	0	0	0	0
543	0	0	0	0	0	0
544	0	0	0	0	0	0
545	0	0	0	0	0	0
546	0	0	0	0	0	0
547	0	0	0	0	0	0
548	0	0	0	0	0	0
549	0.014186	0	0	0.00994412	-0.0241301	0.0323097
550	0.0115261	0.014186	0	0.0346769	-0.0603891	0.0721923
551	0	0.0115261	0	0.0132588	-0.024785	0.0978544
552	0	0	0	0	0	0
553	0	0	0	0	0	0
554	0	0	0	0	0	0
555	0	0	0	0	0	0
556	0	0	0	0	0	0
557	0	0	0	0	0	0
558	0	0	0	0	0	0
559	0	0	0	0	0	0
560	0	0	0	0	0	0
