2132.307692	1802.307692	507.6923077	660	1	0	1420	4	12	100	55	0	0
2538.461538	1802.307692	304.6153846	660	1	0	1410	5	12	100	55	0	0
2817.692308	1802.307692	253.8461538	660	1	0	1410	5	12	100	55	0	0
3223.846154	1802.307692	558.4615385	660	1	12	1410	5	12	100	55	4900	0.25
3630	1802.307692	253.8461538	660	1	0	1410	5	12	100	55	0	0
3909.230769	1802.307692	304.6153846	660	1	0	1415	5	12	105	57.75	0	0
4264.615385	1802.307692	406.1538462	660	1	0	1390	8	20	105	57.75	0	0
4772.307692	1802.307692	609.2307692	660	1	0	1390	8	18	105	57.75	0	0
5330.769231	1802.307692	507.6923077	660	1	0	1390	10	20	105	57.75	0	0
5838.461538	1802.307692	507.6923077	660	1	0	1420	15	17	105	57.75	0	0
6270	1802.307692	355.3846154	660	1	0	1410	15	20	105	57.75	0	0
6752.307692	1802.307692	609.2307692	660	1	0	1410	15	20	105	57.75	0	0
7323.461538	1802.307692	533.0769231	660	1	0	1410	15	17	105	57.75	0	0
7920	1802.307692	660	660	1	0	1410	15	25	105	57.75	0	0
8580	1802.307692	660	660	1	0	1400	15	23	105	57.75	0	0
9062.307692	1802.307692	304.6153846	660	1	12	1410	10	20	100	55	4900	0.25
9392.307692	1802.307692	355.3846154	660	1	0	1410	8	23	100	55	0	0
9798.461538	1802.307692	456.9230769	660	1	0	1420	5	23	80	44	0	0
10230	1802.307692	406.1538462	660	0	0	-1	-1	-1	-1	-1	0	0
10585.38462	1802.307692	304.6153846	660	0	0	-1	-1	-1	-1	-1	0	0
10940.76923	1802.307692	406.1538462	660	0	0	-1	-1	-1	-1	-1	0	0
11346.92308	1802.307692	406.1538462	660	0	0	-1	-1	-1	-1	-1	0	0
11753.07692	1802.307692	406.1538462	660	0	0	-1	-1	-1	-1	-1	0	0
12159.23077	1802.307692	406.1538462	660	0	0	-1	-1	-1	-1	-1	0	0
12565.38462	1802.307692	406.1538462	660	0	0	-1	-1	-1	-1	-1	0	0
12920.76923	1802.307692	304.6153846	660	0	0	-1	-1	-1	-1	-1	0	0
13200	1802.307692	253.8461538	660	0	0	-1	-1	-1	-1	-1	0	0
13453.84615	1802.307692	253.8461538	660	0	0	-1	-1	-1	-1	-1	0	0
13834.61538	1802.307692	507.6923077	660	0	0	-1	-1	-1	-1	-1	0	0
14266.15385	1802.307692	355.3846154	660	0	0	-1	-1	-1	-1	-1	0	0
14596.15385	1802.307692	304.6153846	660	0	0	-1	-1	-1	-1	-1	0	0
203.0769231	2462.307692	406.1538462	660	0	0	-1	-1	-1	-1	-1	0	0
634.6153846	2462.307692	456.9230769	660	1	0	1420	4	10	85	46.75	0	0
1116.923077	2462.307692	507.6923077	660	1	0	1410	6	12	100	55	0	0
1624.615385	2462.307692	507.6923077	660	1	0	1410	8	12	100	55	0	0
2132.307692	2462.307692	507.6923077	660	1	0	1400	8	12	1100	605	0	0
2538.461538	2462.307692	304.6153846	660	1	0	1400	8	12	115	63.25	0	0
2817.692308	2462.307692	253.8461538	660	1	0	1400	8	12	115	63.25	0	0
3223.846154	2462.307692	558.4615385	660	1	0	1395	10	12	100	55	0	0
3630	2462.307692	253.8461538	660	1	0	1390	10	12	100	55	0	0
3909.230769	2462.307692	304.6153846	660	1	0	1390	10	12	100	55	0	0
4264.615385	2462.307692	406.1538462	660	1	0	1390	14	20	100	55	0	0
4772.307692	2462.307692	609.2307692	660	1	12	1390	15	22	130	71.5	4900	0.25
5330.769231	2462.307692	507.6923077	660	1	0	1390	15	20	135	74.25	0	0
5838.461538	2462.307692	507.6923077	660	1	0	1395	15	15	130	71.5	0	0
6270	2462.307692	355.3846154	660	1	0	1395	15	15	130	71.5	0	0
6752.307692	2462.307692	609.2307692	660	1	0	1395	15	20	130	71.5	0	0
7323.461538	2462.307692	533.0769231	660	1	0	1395	15	17	130	71.5	0	0
7920	2462.307692	660	660	1	0	1395	15	25	130	71.5	0	0
8580	2462.307692	660	660	1	0	1395	15	22	130	71.5	0	0
9062.307692	2462.307692	304.6153846	660	1	0	1405	15	20	130	71.5	0	0
9392.307692	2462.307692	355.3846154	660	1	12	1405	13	23	130	71.5	4900	0.25
9798.461538	2462.307692	456.9230769	660	1	0	1405	10	23	130	71.5	0	0
10230	2462.307692	406.1538462	660	1	0	1415	5	20	100	55	0	0
10585.38462	2462.307692	304.6153846	660	1	0	1420	5	23	100	55	0	0
10940.76923	2462.307692	406.1538462	660	1	0	1425	5	20	100	55	0	0
11346.92308	2462.307692	406.1538462	660	1	0	1425	5	18	100	55	0	0
11753.07692	2462.307692	406.1538462	660	1	0	1425	5	20	100	55	0	0
12159.23077	2462.307692	406.1538462	660	1	0	1425	5	23	100	55	0	0
12565.38462	2462.307692	406.1538462	660	1	0	1425	5	23	80	44	0	0
12920.76923	2462.307692	304.6153846	660	1	0	1420	5	23	70	38.5	0	0
13200	2462.307692	253.8461538	660	1	0	1420	5	23	60	33	0	0
13453.84615	2462.307692	253.8461538	660	1	0	1430	5	23	20	11	0	0
13834.61538	2462.307692	507.6923077	660	0	0	-1	-1	-1	-1	-1	0	0
14266.15385	2462.307692	355.3846154	660	0	0	-1	-1	-1	-1	-1	0	0
14596.15385	2462.307692	304.6153846	660	0	0	-1	-1	-1	-1	-1	0	0
203.0769231	2970	406.1538462	355.3846154	0	0	-1	-1	-1	-1	-1	0	0
634.6153846	2970	456.9230769	355.3846154	1	0	1420	5	18	115	63.25	0	0
1116.923077	2970	507.6923077	355.3846154	1	0	1410	8	18	100	55	0	0
1624.615385	2970	507.6923077	355.3846154	1	0	1400	10	20	95	52.25	0	0
2132.307692	2970	507.6923077	355.3846154	1	0	1395	12	20	95	52.25	0	0
2538.461538	2970	304.6153846	355.3846154	1	0	1395	13	20	95	52.25	0	0
2817.692308	2970	253.8461538	355.3846154	1	12	1395	14	20	95	52.25	4900	0.25
3223.846154	2970	558.4615385	355.3846154	1	0	1390	15	20	100	55	0	0
3630	2970	253.8461538	355.3846154	1	0	1390	15	20	115	63.25	0	0
3909.230769	2970	304.6153846	355.3846154	1	0	1390	15	20	105	57.75	0	0
4264.615385	2970	406.1538462	355.3846154	1	0	1390	15	11	100	55	0	0
4772.307692	2970	609.2307692	355.3846154	1	0	1390	15	23	110	60.5	0	0
5330.769231	2970	507.6923077	355.3846154	1	0	1390	15	20	120	66	0	0
5838.461538	2970	507.6923077	355.3846154	1	0	1390	15	15	130	71.5	0	0
6270	2970	355.3846154	355.3846154	1	0	1390	15	15	135	74.25	0	0
6752.307692	2970	609.2307692	355.3846154	1	0	1390	15	20	135	74.25	0	0
7323.461538	2970	533.0769231	355.3846154	1	0	1390	15	18	140	77	0	0
7920	2970	660	355.3846154	1	0	1390	15	17	140	77	0	0
8580	2970	660	355.3846154	1	0	1395	15	24	140	77	0	0
9062.307692	2970	304.6153846	355.3846154	1	0	1405	15	23	140	77	0	0
9392.307692	2970	355.3846154	355.3846154	1	0	1400	15	23	140	77	0	0
9798.461538	2970	456.9230769	355.3846154	1	0	1400	10	23	135	74.25	0	0
10230	2970	406.1538462	355.3846154	1	0	1400	10	23	130	71.5	0	0
10585.38462	2970	304.6153846	355.3846154	1	0	1410	12	23	130	71.5	0	0
10940.76923	2970	406.1538462	355.3846154	1	0	1420	10	20	130	71.5	0	0
11346.92308	2970	406.1538462	355.3846154	1	0	1420	10	20	130	71.5	0	0
11753.07692	2970	406.1538462	355.3846154	1	0	1420	10	23	120	66	0	0
12159.23077	2970	406.1538462	355.3846154	1	0	1410	10	23	110	60.5	0	0
12565.38462	2970	406.1538462	355.3846154	1	-11	1410	10	23	100	55	1000	0.25
12920.76923	2970	304.6153846	355.3846154	1	0	1410	10	23	80	44	0	0
13200	2970	253.8461538	355.3846154	1	0	1410	9	23	80	44	0	0
13453.84615	2970	253.8461538	355.3846154	1	0	1410	8	23	50	27.5	0	0
13834.61538	2970	507.6923077	355.3846154	1	0	1410	5	10	50	27.5	0	0
14266.15385	2970	355.3846154	355.3846154	0	0	-1	-1	-1	-1	-1	0	0
14596.15385	2970	304.6153846	355.3846154	0	0	-1	-1	-1	-1	-1	0	0
203.0769231	3350.769231	406.1538462	406.1538462	0	0	-1	-1	-1	-1	-1	0	0
634.6153846	3350.769231	456.9230769	406.1538462	1	12	1420	5	15	115	63.25	4900	0.25
1116.923077	3350.769231	507.6923077	406.1538462	1	0	1410	8	20	100	55	0	0
1624.615385	3350.769231	507.6923077	406.1538462	1	0	1400	10	22	95	52.25	0	0
2132.307692	3350.769231	507.6923077	406.1538462	1	0	1395	12	23	80	44	0	0
2538.461538	3350.769231	304.6153846	406.1538462	1	0	1395	13	25	80	44	0	0
2817.692308	3350.769231	253.8461538	406.1538462	1	0	1395	14	25	90	49.5	0	0
3223.846154	3350.769231	558.4615385	406.1538462	1	0	1390	15	23	95	52.25	0	0
3630	3350.769231	253.8461538	406.1538462	1	0	1390	15	23	115	63.25	0	0
3909.230769	3350.769231	304.6153846	406.1538462	1	0	1390	15	20	105	57.75	0	0
4264.615385	3350.769231	406.1538462	406.1538462	1	0	1390	15	15	100	55	0	0
4772.307692	3350.769231	609.2307692	406.1538462	1	0	1390	15	12	110	60.5	0	0
5330.769231	3350.769231	507.6923077	406.1538462	1	0	1390	15	25	132	72.6	0	0
5838.461538	3350.769231	507.6923077	406.1538462	1	0	1390	15	20	130	71.5	0	0
6270	3350.769231	355.3846154	406.1538462	1	-11	1390	15	15	135	74.25	900	0.25
6752.307692	3350.769231	609.2307692	406.1538462	1	0	1390	15	15	135	74.25	0	0
7323.461538	3350.769231	533.0769231	406.1538462	1	0	1390	12	20	140	77	0	0
7920	3350.769231	660	406.1538462	1	-11	1390	15	20	140	77	700	0.25
8580	3350.769231	660	406.1538462	1	0	1395	15	18	145	79.75	0	0
9062.307692	3350.769231	304.6153846	406.1538462	1	0	1395	20	15	145	79.75	0	0
9392.307692	3350.769231	355.3846154	406.1538462	1	0	1395	12	17	145	79.75	0	0
9798.461538	3350.769231	456.9230769	406.1538462	1	0	1395	10	25	140	77	0	0
10230	3350.769231	406.1538462	406.1538462	1	-11	1395	10	23	142	78.1	700	0.25
10585.38462	3350.769231	304.6153846	406.1538462	1	0	1400	12	22	140	77	0	0
10940.76923	3350.769231	406.1538462	406.1538462	1	0	1410	10	21	135	74.25	0	0
11346.92308	3350.769231	406.1538462	406.1538462	1	0	1410	10	20	130	71.5	0	0
11753.07692	3350.769231	406.1538462	406.1538462	1	0	1410	10	19	130	71.5	0	0
12159.23077	3350.769231	406.1538462	406.1538462	1	0	1410	10	18	130	71.5	0	0
12565.38462	3350.769231	406.1538462	406.1538462	1	0	1410	10	18	125	68.75	0	0
12920.76923	3350.769231	304.6153846	406.1538462	1	0	1410	10	17	110	60.5	0	0
13200	3350.769231	253.8461538	406.1538462	1	0	1410	9	18	100	55	0	0
13453.84615	3350.769231	253.8461538	406.1538462	1	0	1410	8	18	100	55	0	0
13834.61538	3350.769231	507.6923077	406.1538462	1	0	1410	5	19	80	44	0	0
14266.15385	3350.769231	355.3846154	406.1538462	1	0	1410	4	20	50	27.5	0	0
14596.15385	3350.769231	304.6153846	406.1538462	0	0	-1	-1	-1	-1	-1	0	0
203.0769231	3680.769231	406.1538462	253.8461538	0	0	-1	-1	-1	-1	-1	0	0
634.6153846	3680.769231	456.9230769	253.8461538	1	0	1420	4	15	115	63.25	0	0
1116.923077	3680.769231	507.6923077	253.8461538	1	0	1410	8	20	100	55	0	0
1624.615385	3680.769231	507.6923077	253.8461538	1	0	1400	10	22	95	52.25	0	0
2132.307692	3680.769231	507.6923077	253.8461538	1	0	1395	12	25	80	44	0	0
2538.461538	3680.769231	304.6153846	253.8461538	1	0	1395	14	25	40	22	0	0
2817.692308	3680.769231	253.8461538	253.8461538	1	0	1395	14	24	80	44	0	0
3223.846154	3680.769231	558.4615385	253.8461538	1	0	1390	16	24	80	44	0	0
3630	3680.769231	253.8461538	253.8461538	1	0	1390	15	23	95	52.25	0	0
3909.230769	3680.769231	304.6153846	253.8461538	1	0	1390	15	20	100	55	0	0
4264.615385	3680.769231	406.1538462	253.8461538	1	0	1390	15	18	115	63.25	0	0
4772.307692	3680.769231	609.2307692	253.8461538	1	0	1390	15	12	105	57.75	0	0
5330.769231	3680.769231	507.6923077	253.8461538	1	0	1390	15	18	100	55	0	0
5838.461538	3680.769231	507.6923077	253.8461538	1	0	1390	12	25	110	60.5	0	0
6270	3680.769231	355.3846154	253.8461538	1	0	1390	12	20	132	72.6	0	0
6752.307692	3680.769231	609.2307692	253.8461538	1	0	1390	14	15	130	71.5	0	0
7323.461538	3680.769231	533.0769231	253.8461538	1	0	1390	12	15	135	74.25	0	0
7920	3680.769231	660	253.8461538	1	0	1390	12	18	135	74.25	0	0
8580	3680.769231	660	253.8461538	1	0	1385	15	17	140	77	0	0
9062.307692	3680.769231	304.6153846	253.8461538	1	0	1390	15	15	140	77	0	0
9392.307692	3680.769231	355.3846154	253.8461538	1	0	1390	12	17	140	77	0	0
9798.461538	3680.769231	456.9230769	253.8461538	1	0	1390	10	20	140	77	0	0
10230	3680.769231	406.1538462	253.8461538	1	0	1390	10	25	140	77	0	0
10585.38462	3680.769231	304.6153846	253.8461538	1	0	1400	10	23	135	74.25	0	0
10940.76923	3680.769231	406.1538462	253.8461538	1	0	1410	10	20	135	74.25	0	0
11346.92308	3680.769231	406.1538462	253.8461538	1	0	1405	10	20	135	74.25	0	0
11753.07692	3680.769231	406.1538462	253.8461538	1	0	1405	10	19	135	74.25	0	0
12159.23077	3680.769231	406.1538462	253.8461538	1	0	1405	10	15	130	71.5	0	0
12565.38462	3680.769231	406.1538462	253.8461538	1	0	1405	10	15	120	66	0	0
12920.76923	3680.769231	304.6153846	253.8461538	1	0	1405	8	16	120	66	0	0
13200	3680.769231	253.8461538	253.8461538	1	0	1405	7	18	100	55	0	0
13453.84615	3680.769231	253.8461538	253.8461538	1	0	1405	7	19	80	44	0	0
13834.61538	3680.769231	507.6923077	253.8461538	1	0	1405	5	22	50	27.5	0	0
14266.15385	3680.769231	355.3846154	253.8461538	1	0	1405	4	22	40	22	0	0
14596.15385	3680.769231	304.6153846	253.8461538	0	0	-1	-1	-1	-1	-1	0	0
203.0769231	3985.384615	406.1538462	355.3846154	0	0	-1	-1	-1	-1	-1	0	0
634.6153846	3985.384615	456.9230769	355.3846154	1	0	1420	3	12	80	44	0	0
1116.923077	3985.384615	507.6923077	355.3846154	1	0	1410	5	20	115	63.25	0	0
1624.615385	3985.384615	507.6923077	355.3846154	1	0	1400	10	20	100	55	0	0
2132.307692	3985.384615	507.6923077	355.3846154	1	0	1400	11	23	95	52.25	0	0
2538.461538	3985.384615	304.6153846	355.3846154	1	0	1400	12	23	90	49.5	0	0
2817.692308	3985.384615	253.8461538	355.3846154	1	0	1400	14	23	85	46.75	0	0
3223.846154	3985.384615	558.4615385	355.3846154	1	0	1400	15	21	85	46.75	0	0
3630	3985.384615	253.8461538	355.3846154	1	0	1400	14	20	95	52.25	0	0
3909.230769	3985.384615	304.6153846	355.3846154	1	0	1400	15	20	100	55	0	0
4264.615385	3985.384615	406.1538462	355.3846154	1	0	1400	13	16	105	57.75	0	0
4772.307692	3985.384615	609.2307692	355.3846154	1	-11	1390	13	12	100	55	900	0.25
5330.769231	3985.384615	507.6923077	355.3846154	1	0	1390	10	18	100	55	0	0
5838.461538	3985.384615	507.6923077	355.3846154	1	0	1390	10	20	115	63.25	0	0
6270	3985.384615	355.3846154	355.3846154	1	0	1390	10	25	120	66	0	0
6752.307692	3985.384615	609.2307692	355.3846154	1	0	1390	11	20	120	66	0	0
7323.461538	3985.384615	533.0769231	355.3846154	1	0	1390	17	15	130	71.5	0	0
7920	3985.384615	660	355.3846154	1	0	1390	12	20	130	71.5	0	0
8580	3985.384615	660	355.3846154	1	-11	1385	10	17	135	74.25	700	0.25
9062.307692	3985.384615	304.6153846	355.3846154	1	0	1390	13	15	140	77	0	0
9392.307692	3985.384615	355.3846154	355.3846154	1	0	1390	12	12	140	77	0	0
9798.461538	3985.384615	456.9230769	355.3846154	1	0	1390	8	17	140	77	0	0
10230	3985.384615	406.1538462	355.3846154	1	0	1390	7	20	135	74.25	0	0
10585.38462	3985.384615	304.6153846	355.3846154	1	0	1400	6	23	135	74.25	0	0
10940.76923	3985.384615	406.1538462	355.3846154	1	0	1400	10	23	135	74.25	0	0
11346.92308	3985.384615	406.1538462	355.3846154	1	0	1400	11	20	135	74.25	0	0
11753.07692	3985.384615	406.1538462	355.3846154	1	0	1400	11	19	120	66	0	0
12159.23077	3985.384615	406.1538462	355.3846154	1	0	1400	10	19	120	66	0	0
12565.38462	3985.384615	406.1538462	355.3846154	1	0	1400	10	15	110	60.5	0	0
12920.76923	3985.384615	304.6153846	355.3846154	1	0	1390	10	12	110	60.5	0	0
13200	3985.384615	253.8461538	355.3846154	1	0	1405	8	15	100	55	0	0
13453.84615	3985.384615	253.8461538	355.3846154	1	0	1405	7	16	100	55	0	0
13834.61538	3985.384615	507.6923077	355.3846154	1	0	1405	5	19	90	49.5	0	0
14266.15385	3985.384615	355.3846154	355.3846154	1	0	1405	4	20	80	44	0	0
14596.15385	3985.384615	304.6153846	355.3846154	0	0	-1	-1	-1	-1	-1	0	0
203.0769231	4442.307692	406.1538462	558.4615385	0	0	-1	-1	-1	-1	-1	0	0
634.6153846	4442.307692	456.9230769	558.4615385	1	0	1420	2	12	80	44	0	0
1116.923077	4442.307692	507.6923077	558.4615385	1	0	1420	5	15	115	63.25	0	0
1624.615385	4442.307692	507.6923077	558.4615385	1	0	1410	8	18	100	55	0	0
2132.307692	4442.307692	507.6923077	558.4615385	1	0	1410	10	19	90	49.5	0	0
2538.461538	4442.307692	304.6153846	558.4615385	1	0	1410	10	19	95	52.25	0	0
2817.692308	4442.307692	253.8461538	558.4615385	1	0	1410	11	20	95	52.25	0	0
3223.846154	4442.307692	558.4615385	558.4615385	1	0	1410	15	20	95	52.25	0	0
